,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Likelihood,Out-Likelihood,Estimated-In-vs-Out,Category_Likelihood_Average,Category_Likelihood_Stdev,Category_Sample_Count
0,6886,98.png,willow,willow,0.998641312122345,-17.634628295898438,In,-17.634628295898438,NA,In,-30.449003219604492,3.966383218765259,500.0
0,6887,97.png,porcupine,porcupine,0.9647300839424133,-7.1016845703125,In,-7.1016845703125,NA,In,-20.02762222290039,3.9228436946868896,500.0
0,6888,19.png,chair,chair,0.9999984502792358,-23.135345458984375,In,-23.135345458984375,NA,Out,31.810848236083984,8.783584594726562,499.0
0,6889,92.png,hamster,hamster,1.0,-28.829147338867188,In,-28.829147338867188,NA,In,-29.36024284362793,4.207229137420654,500.0
0,6890,17.png,kangaroo,kangaroo,1.0,-24.66021728515625,In,-24.66021728515625,NA,Out,-18.427873611450195,6.4087443351745605,500.0
0,6891,1.png,turtle,turtle,0.9925230145454407,-19.359527587890625,In,-19.359527587890625,NA,In,-21.30015754699707,5.394705295562744,499.0
0,6892,58.png,mushrooms,willow,0.9012214541435242,-35.85174560546875,In,-35.85174560546875,NA,Out,-30.449003219604492,3.966383218765259,500.0
0,6893,80.png,kangaroo,kangaroo,1.0,-12.51129150390625,In,-12.51129150390625,NA,In,-18.427873611450195,6.4087443351745605,500.0
0,6894,87.png,trout,trout,0.9998561143875122,4.9099273681640625,In,4.9099273681640625,NA,In,-23.150833129882812,4.41969633102417,500.0
0,6895,83.png,cattle,wolf,0.8638843297958374,-16.494842529296875,Out,NA,-16.494842529296875,Out,-10.73868465423584,5.345759391784668,499.0
0,6896,62.png,roses,roses,1.0,-47.71778869628906,In,-47.71778869628906,NA,Out,-32.52500534057617,4.714954853057861,500.0
0,6897,84.png,caterpillar,lizard,0.9224932193756104,-6.464447021484375,Out,NA,-6.464447021484375,In,-22.670621871948242,4.857696533203125,499.0
0,6898,52.png,computer keyboard,table,0.8443291783332825,-19.007797241210938,In,-19.007797241210938,NA,In,-26.941204071044922,4.800146579742432,499.0
0,6899,96.png,cups,cups,0.9999480247497559,-22.942352294921875,In,-22.942352294921875,NA,In,-25.841064453125,3.5775413513183594,497.0
0,6900,47.png,bear,lion,0.9347779154777527,-31.262054443359375,Out,NA,-31.262054443359375,Out,-11.824612617492676,6.109537124633789,500.0
0,6901,21.png,lamp,lamp,0.9999557733535767,-29.11474609375,In,-29.11474609375,NA,Out,-17.842281341552734,6.248699188232422,500.0
0,6902,48.png,tractor,tractor,0.920110285282135,-43.7091064453125,In,-43.7091064453125,NA,Out,-26.066312789916992,4.362990856170654,499.0
0,6903,93.png,motorcycle,motorcycle,0.9999954700469971,-38.755279541015625,In,-38.755279541015625,NA,Out,-25.188827514648438,4.886882781982422,500.0
0,6904,43.png,boy,woman,0.9102551937103271,-26.644119262695312,Out,NA,-26.644119262695312,In,-38.55459976196289,5.135137557983398,498.0
0,6905,49.png,palm,palm,0.9999983310699463,-5.3191986083984375,In,-5.3191986083984375,NA,In,-28.884105682373047,4.149149417877197,500.0
0,6906,14.png,oranges,oranges,0.9999237060546875,-28.63348388671875,In,-28.63348388671875,NA,In,-28.74054718017578,4.360369682312012,500.0
0,6907,89.png,seal,otter,0.8324507474899292,-43.222412109375,In,-43.222412109375,NA,Out,-26.42733383178711,5.204813480377197,500.0
0,6908,46.png,skunk,skunk,1.0,20.930206298828125,In,20.930206298828125,NA,In,-10.992105484008789,6.1808600425720215,499.0
0,6909,4.png,bicycle,motorcycle,0.9999914169311523,-11.123062133789062,Out,NA,-11.123062133789062,In,-25.188827514648438,4.886882781982422,500.0
0,6910,67.png,cloud,cloud,0.9999758005142212,29.978622436523438,In,29.978622436523438,NA,In,2.7438650131225586,8.449994087219238,500.0
0,6911,95.png,lobster,flatfish,0.737028181552887,-20.764129638671875,In,-20.764129638671875,NA,In,-29.095705032348633,4.381448745727539,499.0
0,6912,0.png,possum,possum,0.9998941421508789,-13.192916870117188,In,-13.192916870117188,NA,In,-18.71575164794922,4.381153106689453,500.0
0,6913,64.png,bed,computer keyboard,0.9999768733978271,-19.548080444335938,Out,NA,-19.548080444335938,Out,-17.066871643066406,5.283982276916504,500.0
0,6914,53.png,willow,willow,0.4053554832935333,-25.800827026367188,In,-25.800827026367188,NA,In,-30.449003219604492,3.966383218765259,500.0
0,6915,94.png,skyscraper,skyscraper,1.0,-29.719482421875,In,-29.719482421875,NA,Out,-26.345703125,4.597774982452393,499.0
0,6916,71.png,cockroach,fox,0.8190567493438721,-29.663253784179688,In,-29.663253784179688,NA,In,-36.36833953857422,5.076505661010742,499.0
0,6917,51.png,shark,whale,0.9997203946113586,-30.787704467773438,In,-30.787704467773438,NA,Out,-13.156708717346191,5.655272960662842,500.0
0,6918,91.png,worm,worm,0.9999769926071167,-9.204544067382812,In,-9.204544067382812,NA,In,-21.487211227416992,6.051513671875,499.0
0,6919,2.png,lion,lion,1.0,-36.97477722167969,In,-36.97477722167969,NA,Out,-11.824612617492676,6.109537124633789,500.0
0,6920,74.png,elephant,elephant,0.999072790145874,-41.460845947265625,In,-41.460845947265625,NA,Out,-29.06341552734375,4.017735004425049,500.0
0,6921,37.png,flatfish,flatfish,0.9999392032623291,-35.541656494140625,In,-35.541656494140625,NA,Out,-29.095705032348633,4.381448745727539,499.0
0,6922,26.png,bicycle,motorcycle,0.9265570044517517,-7.67626953125,Out,NA,-7.67626953125,In,-25.188827514648438,4.886882781982422,500.0
0,6923,69.png,cups,cups,0.9999985694885254,-36.12669372558594,In,-36.12669372558594,NA,Out,-25.841064453125,3.5775413513183594,497.0
0,6924,78.png,road,road,1.0,-4.547149658203125,In,-4.547149658203125,NA,In,-19.90183448791504,4.095028877258301,500.0
0,6925,83.png,pears,pears,0.9999604225158691,-23.432647705078125,In,-23.432647705078125,NA,In,-28.862125396728516,4.594079971313477,499.0
0,6926,50.png,bicycle,lobster,0.9999986886978149,-19.663482666015625,Out,NA,-19.663482666015625,In,-32.254920959472656,5.499017238616943,499.0
0,6927,69.png,rocket,rocket,0.998896598815918,7.624565124511719,In,7.624565124511719,NA,In,-9.295358657836914,6.528632164001465,498.0
0,6928,16.png,chair,chair,0.6439905762672424,40.2261962890625,In,40.2261962890625,NA,In,31.810848236083984,8.783584594726562,499.0
0,6929,16.png,shrew,shrew,0.9547710418701172,-26.03814697265625,In,-26.03814697265625,NA,Out,-23.959043502807617,4.811082363128662,500.0
0,6930,48.png,rocket,rocket,0.9997826218605042,-11.428329467773438,In,-11.428329467773438,NA,Out,-9.295358657836914,6.528632164001465,498.0
0,6931,33.png,baby,fox,1.0,-59.027618408203125,Out,NA,-59.027618408203125,Out,-36.36833953857422,5.076505661010742,499.0
0,6932,85.png,willow,maple,0.8505048155784607,-10.00799560546875,In,-10.00799560546875,NA,In,-26.0412540435791,4.388068199157715,499.0
0,6933,59.png,tractor,tractor,1.0,-36.691986083984375,In,-36.691986083984375,NA,Out,-26.066312789916992,4.362990856170654,499.0
0,6934,90.png,motorcycle,motorcycle,1.0,-10.090652465820312,In,-10.090652465820312,NA,In,-25.188827514648438,4.886882781982422,500.0
0,6935,81.png,table,spider,0.9765191674232483,-39.299346923828125,In,-39.299346923828125,NA,Out,-23.826330184936523,5.917525768280029,500.0
0,6936,30.png,shark,lizard,0.789389431476593,-37.00914001464844,In,-37.00914001464844,NA,Out,-22.670621871948242,4.857696533203125,499.0
0,6937,93.png,bottles,sweet peppers,0.7869418859481812,-32.97380065917969,Out,NA,-32.97380065917969,In,-31.881549835205078,5.0294294357299805,500.0
0,6938,54.png,oranges,oranges,1.0,-22.199478149414062,In,-22.199478149414062,NA,In,-28.74054718017578,4.360369682312012,500.0
0,6939,43.png,snake,worm,0.9990612864494324,-7.285675048828125,In,-7.285675048828125,NA,In,-21.487211227416992,6.051513671875,499.0
0,6940,67.png,apples,pears,0.9999186992645264,-31.602432250976562,Out,NA,-31.602432250976562,Out,-28.862125396728516,4.594079971313477,499.0
0,6941,33.png,otter,otter,0.6432309150695801,-41.585357666015625,In,-41.585357666015625,NA,Out,-26.42733383178711,5.204813480377197,500.0
0,6942,11.png,cattle,house,0.9456860423088074,-43.30340576171875,Out,NA,-43.30340576171875,Out,-19.910140991210938,4.837407112121582,499.0
0,6943,56.png,table,table,0.5992077589035034,-23.6173095703125,In,-23.6173095703125,NA,In,-26.941204071044922,4.800146579742432,499.0
0,6944,85.png,tank,tank,0.9990308284759521,-28.347061157226562,In,-28.347061157226562,NA,In,-33.077022552490234,4.047921657562256,500.0
0,6945,89.png,otter,otter,0.9989652633666992,-40.1116943359375,In,-40.1116943359375,NA,Out,-26.42733383178711,5.204813480377197,500.0
0,6946,5.png,crocodile,elephant,0.5630038976669312,-28.58148193359375,In,-28.58148193359375,NA,In,-29.06341552734375,4.017735004425049,500.0
0,6947,25.png,computer keyboard,computer keyboard,0.9881740808486938,-28.05078125,In,-28.05078125,NA,Out,-17.066871643066406,5.283982276916504,500.0
0,6948,13.png,seal,seal,1.0,-19.699386596679688,In,-19.699386596679688,NA,In,-24.999483108520508,4.5774078369140625,499.0
0,6949,15.png,lobster,lobster,0.9266452193260193,-42.35099792480469,In,-42.35099792480469,NA,Out,-32.254920959472656,5.499017238616943,499.0
0,6950,67.png,leopard,leopard,0.9999439716339111,-17.106338500976562,In,-17.106338500976562,NA,In,-19.73221206665039,4.726110458374023,500.0
0,6951,49.png,snake,lizard,0.6725300550460815,5.01123046875,In,5.01123046875,NA,In,-22.670621871948242,4.857696533203125,499.0
0,6952,78.png,lobster,lobster,1.0,-40.086090087890625,In,-40.086090087890625,NA,Out,-32.254920959472656,5.499017238616943,499.0
0,6953,51.png,spider,spider,0.5301579833030701,-26.349884033203125,In,-26.349884033203125,NA,Out,-23.826330184936523,5.917525768280029,500.0
0,6954,55.png,wardrobe,television,0.799056887626648,-57.48951721191406,In,-57.48951721191406,NA,Out,-29.29294204711914,4.819297790527344,499.0
0,6955,66.png,boy,man,0.998406708240509,-36.86613464355469,Out,NA,-36.86613464355469,In,-38.154014587402344,5.805813789367676,498.0
0,6956,13.png,bed,table,0.992141604423523,-31.472305297851562,Out,NA,-31.472305297851562,Out,-26.941204071044922,4.800146579742432,499.0
0,6957,22.png,cans,clock,0.4756103456020355,-48.097747802734375,Out,NA,-48.097747802734375,Out,11.511752128601074,8.663902282714844,500.0
0,6958,24.png,oranges,oranges,1.0,-65.60418701171875,In,-65.60418701171875,NA,Out,-28.74054718017578,4.360369682312012,500.0
0,6959,78.png,spider,spider,0.999911904335022,-45.19798278808594,In,-45.19798278808594,NA,Out,-23.826330184936523,5.917525768280029,500.0
0,6960,47.png,tractor,tractor,0.9984351992607117,-21.569717407226562,In,-21.569717407226562,NA,In,-26.066312789916992,4.362990856170654,499.0
0,6961,87.png,cattle,elephant,0.6260395050048828,-23.168121337890625,Out,NA,-23.168121337890625,In,-29.06341552734375,4.017735004425049,500.0
0,6962,16.png,tiger,tiger,0.9994426369667053,-10.431564331054688,In,-10.431564331054688,NA,In,-21.21476936340332,5.275651454925537,499.0
0,6963,40.png,aquarium fish,trout,0.8938210606575012,-21.97149658203125,Out,NA,-21.97149658203125,In,-23.150833129882812,4.41969633102417,500.0
0,6964,16.png,tulips,sweet peppers,0.980692446231842,-62.03654479980469,In,-62.03654479980469,NA,Out,-31.881549835205078,5.0294294357299805,500.0
0,6965,76.png,forest,forest,0.9991621971130371,-4.165496826171875,In,-4.165496826171875,NA,Out,2.856919288635254,8.377469062805176,499.0
0,6966,89.png,rocket,skyscraper,0.9979521632194519,-29.336685180664062,In,-29.336685180664062,NA,Out,-26.345703125,4.597774982452393,499.0
0,6967,87.png,girl,rabbit,0.28845396637916565,-40.99908447265625,In,-40.99908447265625,NA,Out,-20.981691360473633,4.4952826499938965,500.0
0,6968,51.png,baby,fox,0.9987037181854248,-14.70751953125,Out,NA,-14.70751953125,In,-36.36833953857422,5.076505661010742,499.0
0,6969,31.png,lawn-mower,lawn-mower,1.0,-15.05584716796875,In,-15.05584716796875,NA,In,-17.218751907348633,4.929111003875732,499.0
0,6970,90.png,pine,pine,0.9351825714111328,-24.916854858398438,In,-24.916854858398438,NA,In,-27.232725143432617,4.399219036102295,500.0
0,6971,52.png,road,road,0.9991704225540161,-33.166717529296875,In,-33.166717529296875,NA,Out,-19.90183448791504,4.095028877258301,500.0
0,6972,98.png,pears,pears,1.0,-25.155593872070312,In,-25.155593872070312,NA,In,-28.862125396728516,4.594079971313477,499.0
0,6973,16.png,motorcycle,motorcycle,1.0,-27.295257568359375,In,-27.295257568359375,NA,Out,-25.188827514648438,4.886882781982422,500.0
0,6974,1.png,spider,trout,0.38447973132133484,-39.76214599609375,In,-39.76214599609375,NA,Out,-23.150833129882812,4.41969633102417,500.0
0,6975,61.png,bus,tank,0.6614178419113159,-42.79750061035156,Out,NA,-42.79750061035156,Out,-33.077022552490234,4.047921657562256,500.0
0,6976,59.png,lawn-mower,lawn-mower,0.5288899540901184,-26.713790893554688,In,-26.713790893554688,NA,Out,-17.218751907348633,4.929111003875732,499.0
0,6977,98.png,girl,girl,0.8900928497314453,-11.67059326171875,In,-11.67059326171875,NA,In,-16.776147842407227,5.298877239227295,500.0
0,6978,24.png,dinosaur,shark,0.8444340825080872,-45.240020751953125,In,-45.240020751953125,NA,Out,-13.17357063293457,5.9391303062438965,500.0
0,6979,75.png,cups,cups,1.0,-2.2734375,In,-2.2734375,NA,In,-25.841064453125,3.5775413513183594,497.0
0,6980,98.png,bottles,television,0.4344092309474945,-19.448577880859375,Out,NA,-19.448577880859375,In,-29.29294204711914,4.819297790527344,499.0
0,6981,23.png,beaver,crab,0.9986453652381897,-26.224822998046875,Out,NA,-26.224822998046875,Out,-22.614057540893555,4.27393102645874,500.0
0,6982,64.png,bear,chimpanzee,0.8760935664176941,-59.55482482910156,Out,NA,-59.55482482910156,Out,9.814994812011719,8.861466407775879,500.0
0,6983,11.png,bear,dolphin,0.9999606609344482,-22.25067138671875,Out,NA,-22.25067138671875,Out,3.4630191326141357,9.63190746307373,500.0
0,6984,59.png,boy,fox,0.6328548789024353,-32.68133544921875,Out,NA,-32.68133544921875,In,-36.36833953857422,5.076505661010742,499.0
0,6985,72.png,bus,tractor,0.2887299656867981,-53.636871337890625,Out,NA,-53.636871337890625,Out,-26.066312789916992,4.362990856170654,499.0
0,6986,43.png,snail,lizard,0.45681339502334595,-9.944000244140625,In,-9.944000244140625,NA,In,-22.670621871948242,4.857696533203125,499.0
0,6987,98.png,plates,plates,0.7559002041816711,-30.10028076171875,In,-30.10028076171875,NA,Out,-24.89483642578125,4.485196113586426,499.0
0,6988,30.png,butterfly,snail,0.9973258972167969,-83.05960083007812,Out,NA,-83.05960083007812,Out,-27.219690322875977,4.228353977203369,500.0
0,6989,42.png,plain,sea,0.48276567459106445,-25.989013671875,In,-25.989013671875,NA,Out,-24.380407333374023,4.902921676635742,500.0
0,6990,52.png,house,house,0.9984114170074463,-22.0672607421875,In,-22.0672607421875,NA,Out,-19.910140991210938,4.837407112121582,499.0
0,6991,50.png,motorcycle,motorcycle,0.9959277510643005,-24.3316650390625,In,-24.3316650390625,NA,In,-25.188827514648438,4.886882781982422,500.0
0,6992,98.png,whale,whale,0.9999980926513672,-15.224075317382812,In,-15.224075317382812,NA,Out,-13.156708717346191,5.655272960662842,500.0
0,6993,72.png,mouse,mouse,0.7791171073913574,-18.877578735351562,In,-18.877578735351562,NA,In,-24.837398529052734,4.986952781677246,500.0
0,6994,86.png,mountain,mountain,1.0,-16.183700561523438,In,-16.183700561523438,NA,In,-15.634451866149902,4.625983238220215,500.0
0,6995,29.png,flatfish,maple,0.9994029998779297,-43.75286865234375,In,-43.75286865234375,NA,Out,-26.0412540435791,4.388068199157715,499.0
0,6996,23.png,poppies,sweet peppers,0.6466691493988037,-39.08274841308594,In,-39.08274841308594,NA,Out,-31.881549835205078,5.0294294357299805,500.0
0,6997,31.png,dinosaur,shark,0.8908007144927979,-26.006301879882812,In,-26.006301879882812,NA,Out,-13.17357063293457,5.9391303062438965,500.0
0,6998,66.png,lamp,lamp,0.9999974966049194,10.407966613769531,In,10.407966613769531,NA,In,-17.842281341552734,6.248699188232422,500.0
0,6999,8.png,bicycle,motorcycle,0.8366540670394897,-41.67610168457031,Out,NA,-41.67610168457031,Out,-25.188827514648438,4.886882781982422,500.0
0,7000,57.png,hamster,hamster,0.9999922513961792,-15.889389038085938,In,-15.889389038085938,NA,In,-29.36024284362793,4.207229137420654,500.0
0,7001,42.png,beetle,lizard,0.9389533996582031,-26.796493530273438,Out,NA,-26.796493530273438,Out,-22.670621871948242,4.857696533203125,499.0
0,7002,55.png,caterpillar,lobster,0.9923474788665771,-78.79829406738281,Out,NA,-78.79829406738281,Out,-32.254920959472656,5.499017238616943,499.0
0,7003,70.png,flatfish,flatfish,0.7816852331161499,-7.9459991455078125,In,-7.9459991455078125,NA,In,-29.095705032348633,4.381448745727539,499.0
0,7004,71.png,crocodile,crocodile,1.0,-5.9902801513671875,In,-5.9902801513671875,NA,In,-9.916327476501465,4.975369930267334,500.0
0,7005,20.png,cockroach,cockroach,1.0,2.6590118408203125,In,2.6590118408203125,NA,In,4.0243048667907715,8.63873291015625,499.0
0,7006,22.png,castle,skyscraper,0.9979617595672607,-16.582382202148438,Out,NA,-16.582382202148438,In,-26.345703125,4.597774982452393,499.0
0,7007,53.png,bowls,crocodile,0.9204080104827881,-19.884323120117188,Out,NA,-19.884323120117188,Out,-9.916327476501465,4.975369930267334,500.0
0,7008,34.png,table,crocodile,0.4965730309486389,-56.569244384765625,In,-56.569244384765625,NA,Out,-9.916327476501465,4.975369930267334,500.0
0,7009,27.png,porcupine,snake,0.8224376440048218,-20.0233154296875,In,-20.0233154296875,NA,In,-24.62911605834961,5.308631896972656,499.0
0,7010,54.png,ray,ray,0.999859094619751,3.747894287109375,In,3.747894287109375,NA,In,-21.74357032775879,5.767826557159424,500.0
0,7011,80.png,bicycle,motorcycle,0.999971866607666,-15.015533447265625,Out,NA,-15.015533447265625,In,-25.188827514648438,4.886882781982422,500.0
0,7012,53.png,roses,roses,0.9999228715896606,-27.231613159179688,In,-27.231613159179688,NA,In,-32.52500534057617,4.714954853057861,500.0
0,7013,39.png,house,house,0.7677615284919739,-0.0612640380859375,In,-0.0612640380859375,NA,In,-19.910140991210938,4.837407112121582,499.0
0,7014,23.png,dinosaur,dinosaur,0.9999942779541016,-13.9176025390625,In,-13.9176025390625,NA,Out,-11.278708457946777,6.072087287902832,500.0
0,7015,47.png,orchids,orchids,0.9999904632568359,-17.58135986328125,In,-17.58135986328125,NA,In,-33.571441650390625,4.692233562469482,500.0
0,7016,74.png,girl,girl,1.0,-17.94598388671875,In,-17.94598388671875,NA,In,-16.776147842407227,5.298877239227295,500.0
0,7017,71.png,willow,willow,0.9981116056442261,-30.553695678710938,In,-30.553695678710938,NA,In,-30.449003219604492,3.966383218765259,500.0
0,7018,80.png,tulips,tulips,0.9998873472213745,-50.1920166015625,In,-50.1920166015625,NA,Out,-33.08617401123047,5.19976282119751,498.0
0,7019,51.png,couch,television,0.2686171233654022,-24.122482299804688,In,-24.122482299804688,NA,In,-29.29294204711914,4.819297790527344,499.0
0,7020,58.png,skyscraper,skyscraper,1.0,-29.877822875976562,In,-29.877822875976562,NA,Out,-26.345703125,4.597774982452393,499.0
0,7021,72.png,castle,tank,0.714658260345459,-38.75886535644531,Out,NA,-38.75886535644531,Out,-33.077022552490234,4.047921657562256,500.0
0,7022,47.png,possum,shrew,0.8059253096580505,-17.9764404296875,In,-17.9764404296875,NA,In,-23.959043502807617,4.811082363128662,500.0
0,7023,68.png,castle,hamster,0.9999864101409912,-44.427581787109375,Out,NA,-44.427581787109375,Out,-29.36024284362793,4.207229137420654,500.0
0,7024,3.png,mushrooms,mushrooms,0.9941433072090149,-36.407623291015625,In,-36.407623291015625,NA,Out,-24.507596969604492,4.159605026245117,500.0
0,7025,46.png,clock,clock,0.999936580657959,-55.72166442871094,In,-55.72166442871094,NA,Out,11.511752128601074,8.663902282714844,500.0
0,7026,94.png,crocodile,pears,0.37540504336357117,-5.309661865234375,In,-5.309661865234375,NA,In,-28.862125396728516,4.594079971313477,499.0
0,7027,97.png,tulips,tulips,0.871587872505188,-46.3953857421875,In,-46.3953857421875,NA,Out,-33.08617401123047,5.19976282119751,498.0
0,7028,70.png,bus,streetcar,0.9999722242355347,-9.554122924804688,Out,NA,-9.554122924804688,In,-27.51404571533203,4.346744537353516,499.0
0,7029,92.png,lizard,lizard,0.9947506785392761,-50.29228210449219,In,-50.29228210449219,NA,Out,-22.670621871948242,4.857696533203125,499.0
0,7030,16.png,flatfish,flatfish,0.8663646578788757,-23.997299194335938,In,-23.997299194335938,NA,In,-29.095705032348633,4.381448745727539,499.0
0,7031,52.png,oranges,oranges,1.0,-34.85917663574219,In,-34.85917663574219,NA,Out,-28.74054718017578,4.360369682312012,500.0
0,7032,25.png,raccoon,raccoon,0.9999043941497803,-36.7618408203125,In,-36.7618408203125,NA,Out,-18.972118377685547,4.7632527351379395,500.0
0,7033,23.png,house,rabbit,0.9785448312759399,-14.229461669921875,In,-14.229461669921875,NA,In,-20.981691360473633,4.4952826499938965,500.0
0,7034,3.png,snail,snail,0.9994221925735474,-40.66932678222656,In,-40.66932678222656,NA,Out,-27.219690322875977,4.228353977203369,500.0
0,7035,96.png,lobster,couch,0.38655662536621094,-17.393157958984375,In,-17.393157958984375,NA,In,-21.079483032226562,5.581104278564453,500.0
0,7036,28.png,girl,girl,0.9999997615814209,-16.625244140625,In,-16.625244140625,NA,In,-16.776147842407227,5.298877239227295,500.0
0,7037,58.png,table,table,0.9999967813491821,-12.532562255859375,In,-12.532562255859375,NA,In,-26.941204071044922,4.800146579742432,499.0
0,7038,31.png,oak,willow,0.41653478145599365,-31.9248046875,In,-31.9248046875,NA,Out,-30.449003219604492,3.966383218765259,500.0
0,7039,37.png,sweet peppers,lobster,0.6808138489723206,-27.95782470703125,In,-27.95782470703125,NA,In,-32.254920959472656,5.499017238616943,499.0
0,7040,17.png,palm,shrew,0.7357073426246643,-43.031890869140625,In,-43.031890869140625,NA,Out,-23.959043502807617,4.811082363128662,500.0
0,7041,31.png,boy,fox,0.9999916553497314,-58.43463134765625,Out,NA,-58.43463134765625,Out,-36.36833953857422,5.076505661010742,499.0
0,7042,33.png,bottles,television,0.7840655446052551,-7.510223388671875,Out,NA,-7.510223388671875,In,-29.29294204711914,4.819297790527344,499.0
0,7043,25.png,girl,elephant,0.5060133934020996,-13.159469604492188,In,-13.159469604492188,NA,In,-29.06341552734375,4.017735004425049,500.0
0,7044,47.png,shrew,shrew,0.5950397253036499,-27.783523559570312,In,-27.783523559570312,NA,Out,-23.959043502807617,4.811082363128662,500.0
0,7045,98.png,bridge,streetcar,0.5059249997138977,-24.96258544921875,Out,NA,-24.96258544921875,In,-27.51404571533203,4.346744537353516,499.0
0,7046,51.png,bed,table,0.7542874217033386,-22.649444580078125,Out,NA,-22.649444580078125,In,-26.941204071044922,4.800146579742432,499.0
0,7047,54.png,wardrobe,wardrobe,0.9999996423721313,6.829963684082031,In,6.829963684082031,NA,In,-28.39855194091797,4.157048225402832,500.0
0,7048,75.png,sunflowers,poppies,0.9972770810127258,-32.51202392578125,In,-32.51202392578125,NA,Out,-30.613161087036133,4.7284979820251465,499.0
0,7049,44.png,forest,seal,0.665477454662323,-11.086517333984375,In,-11.086517333984375,NA,In,-24.999483108520508,4.5774078369140625,499.0
0,7050,49.png,shrew,possum,0.6942448616027832,-14.19390869140625,In,-14.19390869140625,NA,In,-18.71575164794922,4.381153106689453,500.0
0,7051,60.png,caterpillar,lobster,0.9999880790710449,-53.7901611328125,Out,NA,-53.7901611328125,Out,-32.254920959472656,5.499017238616943,499.0
0,7052,94.png,forest,forest,0.9999996423721313,35.45780944824219,In,35.45780944824219,NA,In,2.856919288635254,8.377469062805176,499.0
0,7053,69.png,mountain,mountain,0.5871867537498474,-7.4567413330078125,In,-7.4567413330078125,NA,In,-15.634451866149902,4.625983238220215,500.0
0,7054,16.png,cups,lion,0.9991938471794128,-31.388717651367188,In,-31.388717651367188,NA,Out,-11.824612617492676,6.109537124633789,500.0
0,7055,19.png,woman,pine,0.9258455634117126,-26.631988525390625,In,-26.631988525390625,NA,In,-27.232725143432617,4.399219036102295,500.0
0,7056,14.png,crocodile,table,0.9707595705986023,-37.91326904296875,In,-37.91326904296875,NA,Out,-26.941204071044922,4.800146579742432,499.0
0,7057,77.png,clock,clock,0.9879051446914673,-27.416900634765625,In,-27.416900634765625,NA,Out,11.511752128601074,8.663902282714844,500.0
0,7058,7.png,skyscraper,skyscraper,0.8080646395683289,-32.244293212890625,In,-32.244293212890625,NA,Out,-26.345703125,4.597774982452393,499.0
0,7059,41.png,otter,shark,0.8073058128356934,-42.137359619140625,In,-42.137359619140625,NA,Out,-13.17357063293457,5.9391303062438965,500.0
0,7060,63.png,dolphin,dolphin,1.0,48.483299255371094,In,48.483299255371094,NA,In,3.4630191326141357,9.63190746307373,500.0
0,7061,22.png,girl,possum,0.9852993488311768,-12.884918212890625,In,-12.884918212890625,NA,In,-18.71575164794922,4.381153106689453,500.0
0,7062,45.png,train,train,0.9988986253738403,-18.01617431640625,In,-18.01617431640625,NA,In,-26.38922691345215,4.840188026428223,499.0
0,7063,76.png,trout,trout,0.7921484112739563,-13.47662353515625,In,-13.47662353515625,NA,In,-23.150833129882812,4.41969633102417,500.0
0,7064,4.png,lawn-mower,lawn-mower,0.640317976474762,-40.190399169921875,In,-40.190399169921875,NA,Out,-17.218751907348633,4.929111003875732,499.0
0,7065,52.png,tank,hamster,0.9997918009757996,-40.43031311035156,In,-40.43031311035156,NA,Out,-29.36024284362793,4.207229137420654,500.0
0,7066,78.png,television,telephone,0.7881526947021484,-27.911712646484375,In,-27.911712646484375,NA,Out,-22.083080291748047,4.413056373596191,500.0
0,7067,37.png,dolphin,dolphin,0.9845436215400696,-8.613571166992188,In,-8.613571166992188,NA,Out,3.4630191326141357,9.63190746307373,500.0
0,7068,24.png,elephant,elephant,0.9999996423721313,-29.7662353515625,In,-29.7662353515625,NA,In,-29.06341552734375,4.017735004425049,500.0
0,7069,70.png,snake,shrew,0.6987590193748474,-30.745254516601562,In,-30.745254516601562,NA,Out,-23.959043502807617,4.811082363128662,500.0
0,7070,87.png,snake,snake,0.8232088088989258,-16.190994262695312,In,-16.190994262695312,NA,In,-24.62911605834961,5.308631896972656,499.0
0,7071,10.png,baby,fox,0.9999995231628418,-38.5882568359375,Out,NA,-38.5882568359375,Out,-36.36833953857422,5.076505661010742,499.0
0,7072,78.png,kangaroo,kangaroo,0.9809305667877197,-63.711212158203125,In,-63.711212158203125,NA,Out,-18.427873611450195,6.4087443351745605,500.0
0,7073,70.png,lobster,lobster,0.5710189342498779,-27.81903076171875,In,-27.81903076171875,NA,In,-32.254920959472656,5.499017238616943,499.0
0,7074,84.png,mushrooms,snail,0.9292657375335693,-13.340255737304688,In,-13.340255737304688,NA,In,-27.219690322875977,4.228353977203369,500.0
0,7075,8.png,seal,seal,0.7395257949829102,-4.208465576171875,In,-4.208465576171875,NA,In,-24.999483108520508,4.5774078369140625,499.0
0,7076,10.png,rocket,rocket,0.9995961785316467,-37.310791015625,In,-37.310791015625,NA,Out,-9.295358657836914,6.528632164001465,498.0
0,7077,81.png,woman,fox,0.8359328508377075,-81.74606323242188,In,-81.74606323242188,NA,Out,-36.36833953857422,5.076505661010742,499.0
0,7078,37.png,sunflowers,sunflowers,0.9999927282333374,-36.52339172363281,In,-36.52339172363281,NA,Out,-29.804105758666992,5.164310932159424,499.0
0,7079,25.png,camel,lion,0.5028064250946045,-37.197265625,Out,NA,-37.197265625,Out,-11.824612617492676,6.109537124633789,500.0
