,Item_Number,file,Correct_Category,Correct_Softmax_Value,Correct_Softmax_Index,Estimated_Category,Estimated_Category_Index,Estimated_Category_Strength,Max_Confidence_Index_Value,Calculated_Confidence,Correct_Confidence,Confidence_Score
1137,2285,ILSVRC2012_val_00001191.JPEG,golden retriever,0.7076109051704407,207,golden retriever,207,0.7076109051704407,0,0.8358548879623413,0,0.8358548879623413
1138,2286,ILSVRC2012_val_00001294.JPEG,maypole,0.9063913226127625,645,maypole,645,0.9063913226127625,0,0.8236302137374878,0,0.8236302137374878
1139,2288,ILSVRC2012_val_00000598.JPEG,water jug,0.001557597192004323,899,water bottle,898,0.8289762735366821,0,0.9245417714118958,0,0.9245417714118958
1140,2292,ILSVRC2012_val_00001434.JPEG,curly-coated retriever,0.8865667581558228,206,curly-coated retriever,206,0.8865667581558228,0,0.7830797433853149,0,0.7830797433853149
1141,2293,ILSVRC2012_val_00000994.JPEG,goldfish,0.9123231768608092,1,"goldfish, Carassius auratus",1,0.9123231768608092,0,0.7800216078758241,0,0.7800216078758241
1142,2294,ILSVRC2012_val_00000999.JPEG,loupe,0.0012077216524630785,633,"cornet, horn, trumpet, trump",513,0.6900320649147034,0,0.842336118221283,0,0.842336118221283
1143,2297,ILSVRC2012_val_00000230.JPEG,prayer rug,0.868080735206604,741,"prayer rug, prayer mat",741,0.868080735206604,0,0.8394151329994202,0,0.8394151329994202
1144,2298,ILSVRC2012_val_00001289.JPEG,barber chair,0.8414764404296875,423,barber chair,423,0.8414764404296875,0,0.7660214304924011,0,0.7660214304924011
1145,2299,ILSVRC2012_val_00001489.JPEG,feather boa,0.942382037639618,552,"feather boa, boa",552,0.942382037639618,0,0.8790812492370605,0,0.8790812492370605
1146,2300,ILSVRC2012_val_00000260.JPEG,quilt,0.06298118829727173,750,Labrador retriever,208,0.5883753299713135,0,0.789889931678772,0,0.789889931678772
1147,2303,ILSVRC2012_val_00000041.JPEG,cradle,0.5971537232398987,516,cradle,516,0.5971537232398987,0,0.7674340009689331,0,0.7674340009689331
1148,2304,ILSVRC2012_val_00000983.JPEG,hyena,0.8844820261001587,276,"hyena, hyaena",276,0.8844820261001587,0,0.7799766659736633,0,0.7799766659736633
1149,2306,ILSVRC2012_val_00001183.JPEG,stethoscope,0.8944912552833557,823,stethoscope,823,0.8944912552833557,0,0.8408812880516052,0,0.8408812880516052
1150,2307,ILSVRC2012_val_00000911.JPEG,cock,0.11732374876737595,7,hen,8,0.7557100057601929,0,0.7620935440063477,0,0.7620935440063477
1151,2308,ILSVRC2012_val_00000296.JPEG,viaduct,0.18207433819770813,888,viaduct,888,0.18207433819770813,0,0.875052809715271,0,0.875052809715271
1152,2309,ILSVRC2012_val_00000362.JPEG,box turtle,0.8288958668708801,37,"box turtle, box tortoise",37,0.8288958668708801,0,0.7779871225357056,0,0.7779871225357056
1153,2310,ILSVRC2012_val_00000091.JPEG,white wolf,0.810189962387085,270,"white wolf, Arctic wolf, Canis lupus tundrarum",270,0.810189962387085,0,0.7941320538520813,0,0.7941320538520813
1154,2311,ILSVRC2012_val_00000030.JPEG,tile roof,0.7257843613624573,858,tile roof,858,0.7257843613624573,0,0.8289991617202759,0,0.8289991617202759
1155,2314,ILSVRC2012_val_00000281.JPEG,jinrikisha,0.865468442440033,612,"jinrikisha, ricksha, rickshaw",612,0.865468442440033,0,0.8069761395454407,0,0.8069761395454407
1156,2315,ILSVRC2012_val_00001026.JPEG,sea urchin,0.8690265417098999,328,sea urchin,328,0.8690265417098999,0,0.8279914855957031,0,0.8279914855957031
1157,2316,ILSVRC2012_val_00001165.JPEG,American coot,0.003507751738652587,137,drake,97,0.9103029370307922,0,0.8547253608703613,0,0.8547253608703613
1158,2318,ILSVRC2012_val_00001252.JPEG,bib,0.8675211071968079,443,bib,443,0.8675211071968079,0,0.8076443076133728,0,0.8076443076133728
1159,2319,ILSVRC2012_val_00000808.JPEG,brassiere,0.0002844161354005337,459,"dial telephone, dial phone",528,0.6773203611373901,0,0.8432599306106567,0,0.8432599306106567
1160,2320,ILSVRC2012_val_00000181.JPEG,skunk,0.885319709777832,361,"skunk, polecat, wood pussy",361,0.885319709777832,0,0.8945703506469727,0,0.8945703506469727
1161,2321,ILSVRC2012_val_00000832.JPEG,Border terrier,0.9492695927619934,182,Border terrier,182,0.9492695927619934,0,0.8087577223777771,0,0.8087577223777771
1162,2322,ILSVRC2012_val_00000814.JPEG,organ,0.9147075414657592,687,"organ, pipe organ",687,0.9147075414657592,0,0.8221840858459473,0,0.8221840858459473
1163,2323,ILSVRC2012_val_00000839.JPEG,yurt,0.9418263435363771,915,yurt,915,0.9418263435363771,0,0.8468601703643799,0,0.8468601703643799
1164,2325,ILSVRC2012_val_00001274.JPEG,goldfinch,0.9614881277084352,11,"goldfinch, Carduelis carduelis",11,0.9614881277084352,0,0.8631377816200256,0,0.8631377816200256
1165,2329,ILSVRC2012_val_00000714.JPEG,streetcar,0.8333450555801392,829,"streetcar, tram, tramcar, trolley, trolley car",829,0.8333450555801392,0,0.8426547050476074,0,0.8426547050476074
1166,2330,ILSVRC2012_val_00001482.JPEG,rock python,0.13774415850639346,62,"boa constrictor, Constrictor constrictor",61,0.5198749303817749,0,0.9081854820251464,0,0.9081854820251464
1167,2331,ILSVRC2012_val_00001335.JPEG,Arctic fox,0.8478180170059204,279,"Arctic fox, white fox, Alopex lagopus",279,0.8478180170059204,0,0.7993049621582031,0,0.7993049621582031
1168,2332,ILSVRC2012_val_00001444.JPEG,cliff,0.009766670875251291,972,"valley, vale",979,0.8256665468215942,0,0.8102542757987976,0,0.8102542757987976
1169,2334,ILSVRC2012_val_00000182.JPEG,Dutch oven,0.05983412265777587,544,"hot pot, hotpot",926,0.37840592861175537,0,0.7461166977882385,0,0.7461166977882385
1170,2335,ILSVRC2012_val_00000007.JPEG,porcupine,0.8229039311408997,334,"porcupine, hedgehog",334,0.8229039311408997,0,0.8480300307273865,0,0.8480300307273865
1171,2337,ILSVRC2012_val_00001238.JPEG,dragonfly,0.8514771461486816,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",319,0.8514771461486816,0,0.8469270467758179,0,0.8469270467758179
1172,2338,ILSVRC2012_val_00001231.JPEG,gyromitra,0.8659855723381042,993,gyromitra,993,0.8659855723381042,0,0.7476707100868225,0,0.7476707100868225
1173,2342,ILSVRC2012_val_00000470.JPEG,redshank,0.935022234916687,141,"redshank, Tringa totanus",141,0.935022234916687,0,0.7975479960441589,0,0.7975479960441589
1174,2343,ILSVRC2012_val_00001272.JPEG,trilobite,0.8240212202072144,69,trilobite,69,0.8240212202072144,0,0.8659775853157043,0,0.8659775853157043
1175,2347,ILSVRC2012_val_00001276.JPEG,lipstick,0.8878967761993408,629,"lipstick, lip rouge",629,0.8878967761993408,0,0.7682624459266663,0,0.7682624459266663
1176,2348,ILSVRC2012_val_00000577.JPEG,bittern,0.8767446875572205,133,bittern,133,0.8767446875572205,0,0.7847161889076233,0,0.7847161889076233
1177,2349,ILSVRC2012_val_00001467.JPEG,Mexican hairless,0.8630114197731018,268,Mexican hairless,268,0.8630114197731018,0,0.8344175815582275,0,0.8344175815582275
1178,2352,ILSVRC2012_val_00000504.JPEG,drilling platform,0.8595286011695862,540,"drilling platform, offshore rig",540,0.8595286011695862,0,0.7514824271202087,0,0.7514824271202087
1179,2353,ILSVRC2012_val_00000764.JPEG,fire engine,0.8890165090560913,555,"fire engine, fire truck",555,0.8890165090560913,0,0.7750148177146912,0,0.7750148177146912
1180,2354,ILSVRC2012_val_00000101.JPEG,can opener,0.14466778934001925,473,"hand blower, blow dryer, blow drier, hair dryer, hair drier",589,0.7314667105674744,0,0.9067736268043518,0,0.9067736268043518
1181,2357,ILSVRC2012_val_00000511.JPEG,Walker hound,0.7044978737831116,166,"Walker hound, Walker foxhound",166,0.7044978737831116,0,0.7797749638557434,0,0.7797749638557434
1182,2360,ILSVRC2012_val_00000269.JPEG,Siberian husky,0.03217484802007675,250,"white wolf, Arctic wolf, Canis lupus tundrarum",270,0.369433730840683,0,0.8332680463790894,0,0.8332680463790894
1183,2362,ILSVRC2012_val_00001375.JPEG,African chameleon,0.03332430124282837,47,"frilled lizard, Chlamydosaurus kingi",43,0.3985311388969421,0,0.7653585076332092,0,0.7653585076332092
1184,2363,ILSVRC2012_val_00000771.JPEG,apron,0.02366871759295464,411,"swab, swob, mop",840,0.04066432267427445,0,0.9380975365638732,0,0.9380975365638732
1185,2365,ILSVRC2012_val_00000395.JPEG,garden spider,0.8462651968002319,74,"garden spider, Aranea diademata",74,0.8462651968002319,0,0.8022695779800415,0,0.8022695779800415
1186,2367,ILSVRC2012_val_00001372.JPEG,hay,0.7744223475456238,958,hay,958,0.7744223475456238,0,0.8193962574005127,0,0.8193962574005127
1187,2368,ILSVRC2012_val_00000236.JPEG,goldfish,0.003255563322454691,1,"sea slug, nudibranch",115,0.8802143335342407,0,0.8322165608406067,0,0.8322165608406067
1188,2370,ILSVRC2012_val_00000487.JPEG,cougar,0.8983777761459351,286,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",286,0.8983777761459351,0,0.7850130200386047,0,0.7850130200386047
1189,2376,ILSVRC2012_val_00000029.JPEG,green snake,0.691481351852417,55,"green snake, grass snake",55,0.691481351852417,0,0.8257690668106079,0,0.8257690668106079
1190,2377,ILSVRC2012_val_00000790.JPEG,assault rifle,0.8201903700828552,413,"assault rifle, assault gun",413,0.8201903700828552,0,0.7681928873062134,0,0.7681928873062134
1191,2379,ILSVRC2012_val_00000585.JPEG,mongoose,0.8578353524208069,298,mongoose,298,0.8578353524208069,0,0.8170644640922546,0,0.8170644640922546
1192,2381,ILSVRC2012_val_00000768.JPEG,tiger beetle,0.5857207179069519,300,tiger beetle,300,0.5857207179069519,0,0.8145854473114014,0,0.8145854473114014
1193,2382,ILSVRC2012_val_00001428.JPEG,flagpole,0.8939417600631714,557,"flagpole, flagstaff",557,0.8939417600631714,0,0.8479114770889282,0,0.8479114770889282
1194,2383,ILSVRC2012_val_00001007.JPEG,scorpion,0.8984540104866028,71,scorpion,71,0.8984540104866028,0,0.8536862730979919,0,0.8536862730979919
1195,2384,ILSVRC2012_val_00001005.JPEG,EntleBucher,0.7961914539337158,241,EntleBucher,241,0.7961914539337158,0,0.7657880783081055,0,0.7657880783081055
1196,2385,ILSVRC2012_val_00001483.JPEG,chocolate sauce,0.2572371065616608,960,"ice cream, icecream",928,0.5458784103393555,0,0.7610520720481873,0,0.7610520720481873
1197,2386,ILSVRC2012_val_00000169.JPEG,guillotine,0.8759607076644897,583,guillotine,583,0.8759607076644897,0,0.8679397106170654,0,0.8679397106170654
1198,2387,ILSVRC2012_val_00001331.JPEG,screwdriver,0.4219485819339752,784,screwdriver,784,0.4219485819339752,0,0.8644735813140869,0,0.8644735813140869
1199,2389,ILSVRC2012_val_00001038.JPEG,schipperke,0.8481823801994324,223,schipperke,223,0.8481823801994324,0,0.8271009922027588,0,0.8271009922027588
1200,2391,ILSVRC2012_val_00000486.JPEG,baboon,0.9005753397941589,372,baboon,372,0.9005753397941589,0,0.8519513607025146,0,0.8519513607025146
1201,2392,ILSVRC2012_val_00000955.JPEG,tripod,0.7413211464881897,872,tripod,872,0.7413211464881897,0,0.7824543118476868,0,0.7824543118476868
1202,2393,ILSVRC2012_val_00000562.JPEG,bullet train,0.9238193035125732,466,"bullet train, bullet",466,0.9238193035125732,0,0.8368142247200012,0,0.8368142247200012
1203,2396,ILSVRC2012_val_00000754.JPEG,tusker,0.7808335423469543,101,tusker,101,0.7808335423469543,0,0.7259043455123901,0,0.7259043455123901
1204,2398,ILSVRC2012_val_00001047.JPEG,Rhodesian ridgeback,0.8286989331245422,159,Rhodesian ridgeback,159,0.8286989331245422,0,0.8008875250816345,0,0.8008875250816345
1205,2400,ILSVRC2012_val_00000419.JPEG,envelope,0.21445275843143466,549,envelope,549,0.21445275843143466,0,0.8683766722679138,0,0.8683766722679138
1206,2402,ILSVRC2012_val_00000789.JPEG,guacamole,0.029360018670558933,924,"cucumber, cuke",943,0.7198588848114014,0,0.7657867670059204,0,0.7657867670059204
1207,2410,ILSVRC2012_val_00001132.JPEG,Persian cat,0.8719199299812317,283,Persian cat,283,0.8719199299812317,0,0.8008426427841187,0,0.8008426427841187
1208,2411,ILSVRC2012_val_00001490.JPEG,grey whale,0.8208067417144775,147,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",147,0.8208067417144775,0,0.8020973205566406,0,0.8020973205566406
1209,2412,ILSVRC2012_val_00000355.JPEG,chow,0.845251739025116,260,"chow, chow chow",260,0.845251739025116,0,0.7766849994659424,0,0.7766849994659424
1210,2413,ILSVRC2012_val_00000543.JPEG,dough,0.003929482772946358,961,French loaf,930,0.8368687033653259,0,0.7833814024925232,0,0.7833814024925232
1211,2414,ILSVRC2012_val_00000093.JPEG,gorilla,0.8361546397209167,366,"gorilla, Gorilla gorilla",366,0.8361546397209167,0,0.8116455674171448,0,0.8116455674171448
1212,2415,ILSVRC2012_val_00001286.JPEG,cairn,0.8537741899490356,192,"cairn, cairn terrier",192,0.8537741899490356,0,0.7904508113861084,0,0.7904508113861084
1213,2416,ILSVRC2012_val_00000883.JPEG,Bedlington terrier,0.8617765307426453,181,Bedlington terrier,181,0.8617765307426453,0,0.8168151378631592,0,0.8168151378631592
1214,2417,ILSVRC2012_val_00000167.JPEG,scoreboard,0.8505708575248718,781,scoreboard,781,0.8505708575248718,0,0.7860801815986633,0,0.7860801815986633
1215,2419,ILSVRC2012_val_00001054.JPEG,Madagascar cat,0.5917999148368835,383,"Madagascar cat, ring-tailed lemur, Lemur catta",383,0.5917999148368835,0,0.7952721118927002,0,0.7952721118927002
1216,2420,ILSVRC2012_val_00000856.JPEG,hair spray,0.005345006007701159,585,beer bottle,440,0.6306593418121338,0,0.8809840083122253,0,0.8809840083122253
1217,2422,ILSVRC2012_val_00001002.JPEG,vault,0.8272145390510559,884,vault,884,0.8272145390510559,0,0.7855790853500366,0,0.7855790853500366
1218,2423,ILSVRC2012_val_00001170.JPEG,milk can,0.8144673109054565,653,milk can,653,0.8144673109054565,0,0.8178341388702393,0,0.8178341388702393
1219,2428,ILSVRC2012_val_00000811.JPEG,hotdog,0.8493586778640747,934,"hotdog, hot dog, red hot",934,0.8493586778640747,0,0.8023484945297241,0,0.8023484945297241
1220,2429,ILSVRC2012_val_00000253.JPEG,beaker,0.8206580877304077,438,beaker,438,0.8206580877304077,0,0.7604902982711792,0,0.7604902982711792
1221,2430,ILSVRC2012_val_00000121.JPEG,pier,0.3567809760570526,718,pier,718,0.3567809760570526,0,0.8619072437286377,0,0.8619072437286377
1222,2432,ILSVRC2012_val_00000630.JPEG,carbonara,0.8591387271881104,959,carbonara,959,0.8591387271881104,0,0.719918429851532,0,0.719918429851532
1223,2433,ILSVRC2012_val_00000698.JPEG,dishwasher,0.4954865574836731,534,"dishwasher, dish washer, dishwashing machine",534,0.4954865574836731,0,0.8949556350708008,0,0.8949556350708008
1224,2435,ILSVRC2012_val_00000498.JPEG,common newt,0.8016199469566345,26,"common newt, Triturus vulgaris",26,0.8016199469566345,0,0.8061176538467407,0,0.8061176538467407
1225,2437,ILSVRC2012_val_00001017.JPEG,grand piano,0.8486806154251099,579,"grand piano, grand",579,0.8486806154251099,0,0.7624488472938538,0,0.7624488472938538
1226,2438,ILSVRC2012_val_00000910.JPEG,iron,0.9703317284584044,606,"iron, smoothing iron",606,0.9703317284584044,0,0.8598806858062744,0,0.8598806858062744
1227,2442,ILSVRC2012_val_00001214.JPEG,bucket,0.7856307029724121,463,"bucket, pail",463,0.7856307029724121,0,0.7819211483001709,0,0.7819211483001709
1228,2444,ILSVRC2012_val_00000863.JPEG,mashed potato,0.7968016266822815,935,mashed potato,935,0.7968016266822815,0,0.7649319767951965,0,0.7649319767951965
1229,2445,ILSVRC2012_val_00001305.JPEG,Gordon setter,0.8075367212295532,214,Gordon setter,214,0.8075367212295532,0,0.8172709345817566,0,0.8172709345817566
1230,2447,ILSVRC2012_val_00001189.JPEG,rock beauty,0.9001253843307495,392,"rock beauty, Holocanthus tricolor",392,0.9001253843307495,0,0.8021759390830994,0,0.8021759390830994
1231,2448,ILSVRC2012_val_00001182.JPEG,pirate,0.7221594452857971,724,"pirate, pirate ship",724,0.7221594452857971,0,0.7697521448135376,0,0.7697521448135376
1232,2450,ILSVRC2012_val_00000350.JPEG,Boston bull,0.7368221282958984,195,"Boston bull, Boston terrier",195,0.7368221282958984,0,0.7703282237052917,0,0.7703282237052917
1233,2452,ILSVRC2012_val_00001233.JPEG,ice cream,0.8413867354393005,928,"ice cream, icecream",928,0.8413867354393005,0,0.7607086896896362,0,0.7607086896896362
1234,2454,ILSVRC2012_val_00000915.JPEG,coil,0.8911834359169006,506,"coil, spiral, volute, whorl, helix",506,0.8911834359169006,0,0.7814908027648926,0,0.7814908027648926
1235,2456,ILSVRC2012_val_00001320.JPEG,seashore,0.12997816503047946,978,"thatch, thatched roof",853,0.2681255042552948,0,0.9021308422088624,0,0.9021308422088624
1236,2458,ILSVRC2012_val_00000116.JPEG,carbonara,0.8308626413345337,959,carbonara,959,0.8308626413345337,0,0.7040172219276428,0,0.7040172219276428
1237,2459,ILSVRC2012_val_00001245.JPEG,whistle,0.7824812531471252,902,whistle,902,0.7824812531471252,0,0.8467870950698853,0,0.8467870950698853
1238,2460,ILSVRC2012_val_00001144.JPEG,garbage truck,0.8507251143455505,569,"garbage truck, dustcart",569,0.8507251143455505,0,0.7857576012611389,0,0.7857576012611389
1239,2462,ILSVRC2012_val_00000646.JPEG,carbonara,0.922927975654602,959,carbonara,959,0.922927975654602,0,0.7764201760292053,0,0.7764201760292053
1240,2463,ILSVRC2012_val_00000833.JPEG,trolleybus,0.8371555805206299,874,"trolleybus, trolley coach, trackless trolley",874,0.8371555805206299,0,0.8697385787963867,0,0.8697385787963867
1241,2466,ILSVRC2012_val_00001030.JPEG,harmonica,0.86639803647995,593,"harmonica, mouth organ, harp, mouth harp",593,0.86639803647995,0,0.8775453567504883,0,0.8775453567504883
1242,2467,ILSVRC2012_val_00001247.JPEG,sports car,0.06463155895471573,817,convertible,511,0.7168318033218384,0,0.8433424830436707,0,0.8433424830436707
1243,2468,ILSVRC2012_val_00000917.JPEG,binoculars,0.8698768615722656,447,"binoculars, field glasses, opera glasses",447,0.8698768615722656,0,0.8574838042259216,0,0.8574838042259216
1244,2469,ILSVRC2012_val_00000707.JPEG,rifle,0.787955105304718,764,rifle,764,0.787955105304718,0,0.7886046767234802,0,0.7886046767234802
1245,2470,ILSVRC2012_val_00000794.JPEG,little blue heron,0.8665784597396851,131,"little blue heron, Egretta caerulea",131,0.8665784597396851,0,0.8449146151542664,0,0.8449146151542664
1246,2471,ILSVRC2012_val_00000473.JPEG,reel,0.886461079120636,758,reel,758,0.886461079120636,0,0.8164417147636414,0,0.8164417147636414
1247,2472,ILSVRC2012_val_00001285.JPEG,abaya,0.7802638411521912,399,abaya,399,0.7802638411521912,0,0.8004924654960632,0,0.8004924654960632
1248,2474,ILSVRC2012_val_00000523.JPEG,common iguana,0.6909319758415222,39,"common iguana, iguana, Iguana iguana",39,0.6909319758415222,0,0.8804160952568054,0,0.8804160952568054
1249,2476,ILSVRC2012_val_00000627.JPEG,tape player,0.3876615762710571,848,tape player,848,0.3876615762710571,0,0.8269826173782349,0,0.8269826173782349
1250,2478,ILSVRC2012_val_00000990.JPEG,sea urchin,0.8536900877952576,328,sea urchin,328,0.8536900877952576,0,0.8362112045288086,0,0.8362112045288086
1251,2480,ILSVRC2012_val_00001427.JPEG,worm fence,0.3469482660293579,912,"worm fence, snake fence, snake-rail fence, Virginia fence",912,0.3469482660293579,0,0.8563809990882874,0,0.8563809990882874
1252,2481,ILSVRC2012_val_00000143.JPEG,safe,0.8988074660301208,771,safe,771,0.8988074660301208,0,0.8335464596748352,0,0.8335464596748352
1253,2486,ILSVRC2012_val_00000035.JPEG,half track,0.9015604257583618,586,half track,586,0.9015604257583618,0,0.7883037328720093,0,0.7883037328720093
1254,2487,ILSVRC2012_val_00000464.JPEG,teapot,0.7994690537452698,849,teapot,849,0.7994690537452698,0,0.8115176558494568,0,0.8115176558494568
1255,2489,ILSVRC2012_val_00000040.JPEG,garden spider,0.8721132278442383,74,"garden spider, Aranea diademata",74,0.8721132278442383,0,0.7916824817657471,0,0.7916824817657471
1256,2490,ILSVRC2012_val_00001121.JPEG,redshank,0.8802518248558044,141,"redshank, Tringa totanus",141,0.8802518248558044,0,0.7759974002838135,0,0.7759974002838135
1257,2491,ILSVRC2012_val_00000936.JPEG,sock,0.8799089789390564,806,sock,806,0.8799089789390564,0,0.8379554152488708,0,0.8379554152488708
1258,2492,ILSVRC2012_val_00000749.JPEG,diamondback,0.2032674700021744,67,"sidewinder, horned rattlesnake, Crotalus cerastes",68,0.6106165647506714,0,0.7650917172431946,0,0.7650917172431946
1259,2493,ILSVRC2012_val_00001072.JPEG,bikini,0.4258820414543152,445,"bikini, two-piece",445,0.4258820414543152,0,0.7554513812065125,0,0.7554513812065125
1260,2496,ILSVRC2012_val_00000704.JPEG,sunglass,0.19931747019290924,836,"sunglasses, dark glasses, shades",837,0.7534791827201843,0,0.7756239175796509,0,0.7756239175796509
1261,2498,ILSVRC2012_val_00001325.JPEG,triumphal arch,0.8510691523551941,873,triumphal arch,873,0.8510691523551941,0,0.8374375700950623,0,0.8374375700950623
1262,2500,ILSVRC2012_val_00000482.JPEG,wardrobe,0.8442560434341431,894,"wardrobe, closet, press",894,0.8442560434341431,0,0.7156317234039307,0,0.7156317234039307
1263,2503,ILSVRC2012_val_00000180.JPEG,Shetland sheepdog,0.6518286466598511,230,"Shetland sheepdog, Shetland sheep dog, Shetland",230,0.6518286466598511,0,0.8282762765884399,0,0.8282762765884399
1264,2504,ILSVRC2012_val_00001128.JPEG,English foxhound,0.3012934327125549,167,"Walker hound, Walker foxhound",166,0.4443981051445007,0,0.7904656529426575,0,0.7904656529426575
1265,2507,ILSVRC2012_val_00001081.JPEG,joystick,0.9147555232048036,613,joystick,613,0.9147555232048036,0,0.8002280592918396,0,0.8002280592918396
1266,2508,ILSVRC2012_val_00001461.JPEG,prairie chicken,0.9002814888954163,83,"prairie chicken, prairie grouse, prairie fowl",83,0.9002814888954163,0,0.7698025703430176,0,0.7698025703430176
1267,2509,ILSVRC2012_val_00001328.JPEG,wok,0.3989913463592529,909,"hot pot, hotpot",926,0.4568825364112854,0,0.7965679764747621,0,0.7965679764747621
1268,2513,ILSVRC2012_val_00000579.JPEG,toyshop,0.6966374516487122,865,toyshop,865,0.6966374516487122,0,0.7644404768943787,0,0.7644404768943787
1269,2524,ILSVRC2012_val_00000981.JPEG,Angora,0.8929582834243774,332,"Angora, Angora rabbit",332,0.8929582834243774,0,0.8839495778083801,0,0.8839495778083801
1270,2525,ILSVRC2012_val_00000874.JPEG,tub,0.4609684646129608,876,"tub, vat",876,0.4609684646129608,0,0.7656751275062561,0,0.7656751275062561
1271,2527,ILSVRC2012_val_00000087.JPEG,siamang,0.0180331077426672,369,"spider monkey, Ateles geoffroyi",381,0.13436058163642886,0,0.6863725781440735,0,0.6863725781440735
1272,2529,ILSVRC2012_val_00000005.JPEG,cradle,0.4364458024501801,516,cradle,516,0.4364458024501801,0,0.7758516669273376,0,0.7758516669273376
1273,2531,ILSVRC2012_val_00000099.JPEG,strawberry,0.9007022976875305,949,strawberry,949,0.9007022976875305,0,0.8453132510185242,0,0.8453132510185242
1274,2532,ILSVRC2012_val_00001437.JPEG,cassette,0.7407352924346924,481,cassette,481,0.7407352924346924,0,0.8158362507820129,0,0.8158362507820129
1275,2533,ILSVRC2012_val_00000721.JPEG,ballpoint,0.13748443126678467,418,"harmonica, mouth organ, harp, mouth harp",593,0.3043947219848633,0,0.8555892705917358,0,0.8555892705917358
1276,2534,ILSVRC2012_val_00001086.JPEG,swing,0.7044085860252379,843,swing,843,0.7044085860252379,0,0.8076900839805603,0,0.8076900839805603
1277,2538,ILSVRC2012_val_00000902.JPEG,handkerchief,0.6973126530647278,591,"handkerchief, hankie, hanky, hankey",591,0.6973126530647278,0,0.8355361223220825,0,0.8355361223220825
1278,2540,ILSVRC2012_val_00001184.JPEG,cradle,0.7798327803611755,516,cradle,516,0.7798327803611755,0,0.8225051164627075,0,0.8225051164627075
1279,2541,ILSVRC2012_val_00001414.JPEG,Sussex spaniel,0.08507968485355377,220,"clumber, clumber spaniel",216,0.6585411429405212,0,0.7382295727729797,0,0.7382295727729797
1280,2542,ILSVRC2012_val_00001173.JPEG,shield,0.8968477249145508,787,"shield, buckler",787,0.8968477249145508,0,0.7592871785163879,0,0.7592871785163879
1281,2543,ILSVRC2012_val_00000351.JPEG,window screen,0.045719340443611145,904,"pot, flowerpot",738,0.5499175786972046,0,0.8268375992774963,0,0.8268375992774963
1282,2548,ILSVRC2012_val_00001435.JPEG,sulphur-crested cockatoo,0.9483997225761414,89,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",89,0.9483997225761414,0,0.8867647051811218,0,0.8867647051811218
1283,2550,ILSVRC2012_val_00000210.JPEG,cradle,0.06436426937580109,516,swing,843,0.700329601764679,0,0.8590824604034424,0,0.8590824604034424
1284,2551,ILSVRC2012_val_00001326.JPEG,canoe,0.9635180830955504,472,canoe,472,0.9635180830955504,0,0.849151074886322,0,0.849151074886322
1285,2556,ILSVRC2012_val_00000010.JPEG,Angora,0.007677828427404165,332,"Maltese dog, Maltese terrier, Maltese",153,0.7986488938331604,0,0.8222922682762146,0,0.8222922682762146
1286,2557,ILSVRC2012_val_00000434.JPEG,moving van,0.7470229268074036,675,moving van,675,0.7470229268074036,0,0.8134407997131348,0,0.8134407997131348
1287,2559,ILSVRC2012_val_00001215.JPEG,admiral,0.8890369534492493,321,admiral,321,0.8890369534492493,0,0.8427764177322388,0,0.8427764177322388
1288,2562,ILSVRC2012_val_00001310.JPEG,wool,0.535471498966217,911,"wool, woolen, woollen",911,0.535471498966217,0,0.7766669988632202,0,0.7766669988632202
1289,2563,ILSVRC2012_val_00000433.JPEG,velvet,0.0012502656318247318,885,"doormat, welcome mat",539,0.7813445925712585,0,0.8327334523200989,0,0.8327334523200989
1290,2568,ILSVRC2012_val_00000617.JPEG,hamster,0.8808094263076782,333,hamster,333,0.8808094263076782,0,0.8310181498527527,0,0.8310181498527527
1291,2569,ILSVRC2012_val_00000330.JPEG,dam,0.8533393144607544,525,"dam, dike, dyke",525,0.8533393144607544,0,0.7824469804763794,0,0.7824469804763794
1292,2571,ILSVRC2012_val_00001227.JPEG,maze,0.9100725054740906,646,"maze, labyrinth",646,0.9100725054740906,0,0.822584331035614,0,0.822584331035614
1293,2574,ILSVRC2012_val_00000792.JPEG,saltshaker,0.7883728742599487,773,"saltshaker, salt shaker",773,0.7883728742599487,0,0.7000761032104492,0,0.7000761032104492
1294,2575,ILSVRC2012_val_00000588.JPEG,Irish terrier,0.9002199769020081,184,Irish terrier,184,0.9002199769020081,0,0.8756715059280396,0,0.8756715059280396
1295,2577,ILSVRC2012_val_00000615.JPEG,sarong,0.8323807716369629,775,sarong,775,0.8323807716369629,0,0.8806651830673218,0,0.8806651830673218
1296,2578,ILSVRC2012_val_00001027.JPEG,ram,0.8874402642250061,348,"ram, tup",348,0.8874402642250061,0,0.8238095641136169,0,0.8238095641136169
1297,2579,ILSVRC2012_val_00000237.JPEG,English foxhound,0.20908823609352112,167,"Walker hound, Walker foxhound",166,0.5154456496238708,0,0.7918579578399658,0,0.7918579578399658
1298,2582,ILSVRC2012_val_00000785.JPEG,dingo,0.04960478097200394,273,kelpie,227,0.8656249642372131,0,0.8127517700195312,0,0.8127517700195312
