,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Like,Out-Like,
0,7867,000000319345.jpg,car,horse,0.99998951,-62.01257324,Out,NA,-62.01257324,
0,7868,000000065433.jpg,dog,airplane,0.977522016,-103.7651215,Out,NA,-103.7651215,
0,7869,000000187420.jpg,dog,airplane,0.965855539,-48.68894958,Out,NA,-48.68894958,
0,7870,000000286484.jpg,laptop,airplane,0.999925017,-101.3298187,Out,NA,-101.3298187,
0,7871,000000254917.jpg,car,horse,0.99958986,-2.020111084,Out,NA,-2.020111084,
0,7872,000000047916.jpg,dog,airplane,0.624647558,-70.56111145,Out,NA,-70.56111145,
0,7873,000000516911.jpg,car,horse,1,95.17866516,Out,NA,95.17866516,
0,7874,000000092710.jpg,car,airplane,0.779670715,-30.71287537,Out,NA,-30.71287537,
0,7875,000000105904.jpg,laptop,airplane,0.999999881,-67.38717651,Out,NA,-67.38717651,
0,7876,000000390001.jpg,car,airplane,0.560690761,-4.658630371,Out,NA,-4.658630371,
0,7877,000000090804.jpg,car,horse,0.998483241,-1.525634766,Out,NA,-1.525634766,
0,7878,000000196093.jpg,zebra,horse,0.999478161,66.31138611,Out,NA,66.31138611,
0,7879,000000294849.jpg,car,airplane,0.995311439,-13.0161438,Out,NA,-13.0161438,
0,7880,000000531125.jpg,airplane,airplane,1,109.6866531,In,109.6866531,NA,
0,7881,000000061288.jpg,car,airplane,0.879467607,-99.81257629,Out,NA,-99.81257629,
0,7882,000000572769.jpg,horse,airplane,0.98292625,-60.16001892,In,-60.16001892,NA,
0,7883,000000565233.jpg,book,airplane,0.999620676,-74.80488586,Out,NA,-74.80488586,
0,7884,000000432410.jpg,horse,horse,0.998513639,66.69245911,In,66.69245911,NA,
0,7885,000000062852.jpg,car,airplane,0.998536825,-52.53030396,Out,NA,-52.53030396,
0,7886,000000047213.jpg,book,airplane,0.999379396,-95.85292053,Out,NA,-95.85292053,
0,7887,000000343860.jpg,book,horse,0.982378781,-126.9475708,Out,NA,-126.9475708,
0,7888,000000006352.jpg,horse,horse,0.63715893,-40.75149536,In,-40.75149536,NA,
0,7889,000000453427.jpg,car,airplane,0.864436388,-49.45832825,Out,NA,-49.45832825,
0,7890,000000080185.jpg,book,horse,0.983802915,-77.04112244,Out,NA,-77.04112244,
0,7891,000000322654.jpg,car,airplane,0.964486539,-24.70951843,Out,NA,-24.70951843,
0,7892,000000006842.jpg,cat,horse,0.999912024,-91.41711426,Out,NA,-91.41711426,
0,7893,000000097029.jpg,cat,airplane,0.945094407,-90.70573425,Out,NA,-90.70573425,
0,7894,000000028952.jpg,car,horse,0.916958094,-13.69180298,Out,NA,-13.69180298,
0,7895,000000522978.jpg,car,horse,0.991993785,-47.50350952,Out,NA,-47.50350952,
0,7896,000000163068.jpg,car,airplane,0.999606431,-35.15039063,Out,NA,-35.15039063,
0,7897,000000256386.jpg,car,airplane,1,5.253677368,Out,NA,5.253677368,
0,7898,000000031090.jpg,cat,airplane,0.998823941,-44.40837097,Out,NA,-44.40837097,
0,7899,000000196065.jpg,dog,horse,0.761511505,-69.59495544,Out,NA,-69.59495544,
0,7900,000000277449.jpg,cake,airplane,0.999990821,-121.7274628,Out,NA,-121.7274628,
0,7901,000000392793.jpg,horse,horse,0.997354865,-46.45542908,In,-46.45542908,NA,
0,7902,000000383658.jpg,dog,airplane,0.995157182,-86.43132019,Out,NA,-86.43132019,
0,7903,000000146481.jpg,book,horse,0.999999881,-80.68533325,Out,NA,-80.68533325,
0,7904,000000359838.jpg,horse,horse,0.999999762,-59.55436707,In,-59.55436707,NA,
0,7905,000000105120.jpg,cat,horse,0.999791563,-87.33493042,Out,NA,-87.33493042,
0,7906,000000359713.jpg,dog,airplane,0.998907447,-27.64599609,Out,NA,-27.64599609,
0,7907,000000293900.jpg,zebra,horse,0.998181581,46.01338196,Out,NA,46.01338196,
0,7908,000000195598.jpg,car,airplane,0.636138022,-67.45680237,Out,NA,-67.45680237,
0,7909,000000506508.jpg,horse,horse,1,55.53320313,In,55.53320313,NA,
0,7910,000000457668.jpg,book,airplane,0.999999642,-109.7133026,Out,NA,-109.7133026,
0,7911,000000163594.jpg,cake,airplane,0.917018652,-100.222702,Out,NA,-100.222702,
0,7912,000000320445.jpg,car,horse,0.991961777,-81.1522522,Out,NA,-81.1522522,
0,7913,000000190360.jpg,car,airplane,0.845601261,-86.35820007,Out,NA,-86.35820007,
0,7914,000000204272.jpg,book,horse,0.988878608,-106.3149719,Out,NA,-106.3149719,
0,7915,000000522015.jpg,car,airplane,1,-77.2039032,Out,NA,-77.2039032,
0,7916,000000195449.jpg,dog,airplane,0.948348939,-72.33903503,Out,NA,-72.33903503,
0,7917,000000400430.jpg,dog,horse,1,-119.8048706,Out,NA,-119.8048706,
0,7918,000000409568.jpg,book,horse,0.89307642,-48.02633667,Out,NA,-48.02633667,
0,7919,000000039455.jpg,book,airplane,0.998991668,-90.11021423,Out,NA,-90.11021423,
0,7920,000000268718.jpg,cat,horse,0.999994755,-61.70904541,Out,NA,-61.70904541,
0,7921,000000065407.jpg,laptop,airplane,0.883550048,-87.31694031,Out,NA,-87.31694031,
0,7922,000000579666.jpg,book,airplane,0.999999881,-84.79252625,Out,NA,-84.79252625,
0,7923,000000261272.jpg,car,airplane,0.999998927,86.59545135,Out,NA,86.59545135,
0,7924,000000547938.jpg,airplane,airplane,0.999999285,99.31999207,In,99.31999207,NA,
0,7925,000000360211.jpg,car,airplane,0.909673989,-19.33163452,Out,NA,-19.33163452,
0,7926,000000071807.jpg,cake,horse,0.707492709,-76.05438232,Out,NA,-76.05438232,
0,7927,000000294814.jpg,horse,horse,0.999985933,-13.3870697,In,-13.3870697,NA,
0,7928,000000530811.jpg,dog,horse,0.989199221,-90.25909424,Out,NA,-90.25909424,
0,7929,000000573088.jpg,horse,horse,0.999999881,27.71798706,In,27.71798706,NA,
0,7930,000000409119.jpg,airplane,airplane,0.999999762,87.25117493,In,87.25117493,NA,
0,7931,000000023981.jpg,zebra,horse,0.999455512,67.20543671,Out,NA,67.20543671,
0,7932,000000309840.jpg,cake,horse,0.672024906,-60.92878723,Out,NA,-60.92878723,
0,7933,000000555535.jpg,airplane,airplane,0.868528545,4.067764282,In,4.067764282,NA,
0,7934,000000293453.jpg,car,airplane,0.997457087,-85.23576355,Out,NA,-85.23576355,
0,7935,000000268992.jpg,laptop,airplane,0.999999404,-29.47447205,Out,NA,-29.47447205,
0,7936,000000400080.jpg,book,horse,0.72285974,-44.08280945,Out,NA,-44.08280945,
0,7937,000000261902.jpg,dog,horse,0.89828527,-84.01036072,Out,NA,-84.01036072,
0,7938,000000490801.jpg,cake,airplane,0.999969602,-104.1782074,Out,NA,-104.1782074,
0,7939,000000323341.jpg,car,horse,1,-68.90005493,Out,NA,-68.90005493,
0,7940,000000551811.jpg,car,airplane,0.977203727,-54.51118469,Out,NA,-54.51118469,
0,7941,000000286146.jpg,cake,horse,0.991437018,-102.4121704,Out,NA,-102.4121704,
0,7942,000000294587.jpg,airplane,airplane,0.999999881,43.04130554,In,43.04130554,NA,
0,7943,000000491182.jpg,car,horse,0.997739077,-70.4919281,Out,NA,-70.4919281,
0,7944,000000489838.jpg,car,airplane,0.815863013,-33.71253967,Out,NA,-33.71253967,
0,7945,000000179876.jpg,zebra,horse,0.999368727,72.15104675,Out,NA,72.15104675,
0,7946,000000155496.jpg,book,airplane,0.999943376,-33.84819031,Out,NA,-33.84819031,
0,7947,000000015071.jpg,book,horse,0.999998927,-64.39395142,Out,NA,-64.39395142,
0,7948,000000285832.jpg,book,airplane,0.593748569,-48.04519653,Out,NA,-48.04519653,
0,7949,000000060532.jpg,car,horse,1,-77.97177124,Out,NA,-77.97177124,
0,7950,000000555066.jpg,car,airplane,1,-15.3656311,Out,NA,-15.3656311,
0,7951,000000301667.jpg,zebra,horse,0.99246639,64.65409851,Out,NA,64.65409851,
0,7952,000000155549.jpg,book,horse,1,-75.77622986,Out,NA,-75.77622986,
0,7953,000000063943.jpg,car,airplane,0.999992847,-42.34379578,Out,NA,-42.34379578,
0,7954,000000457243.jpg,car,airplane,0.791841865,-62.48674011,Out,NA,-62.48674011,
0,7955,000000452700.jpg,car,horse,0.999970198,-53.91888428,Out,NA,-53.91888428,
0,7956,000000137496.jpg,airplane,airplane,1,43.93429565,In,43.93429565,NA,
0,7957,000000212019.jpg,pizza,horse,0.596904814,-69.31915283,Out,NA,-69.31915283,
0,7958,000000353276.jpg,car,airplane,0.999994159,-57.01655579,Out,NA,-57.01655579,
0,7959,000000408328.jpg,horse,horse,0.999977708,23.8782196,In,23.8782196,NA,
0,7960,000000212420.jpg,book,horse,0.990053475,-44.99223328,Out,NA,-44.99223328,
0,7961,000000032455.jpg,car,airplane,0.999985337,-26.54524231,Out,NA,-26.54524231,
0,7962,000000227552.jpg,car,horse,0.99999845,-40.015625,Out,NA,-40.015625,
0,7963,000000358625.jpg,dog,horse,1,-76.15383911,Out,NA,-76.15383911,
0,7964,000000188173.jpg,zebra,horse,0.99851805,69.96795654,Out,NA,69.96795654,
0,7965,000000237188.jpg,dog,horse,0.999999762,-62.36560059,Out,NA,-62.36560059,
0,7966,000000192722.jpg,car,airplane,0.803128421,-69.73841858,Out,NA,-69.73841858,
0,7967,000000448779.jpg,horse,horse,1,-32.572052,In,-32.572052,NA,
0,7968,000000040830.jpg,cake,airplane,0.884561002,-81.41194153,Out,NA,-81.41194153,
0,7969,000000326592.jpg,dog,horse,0.999977946,-68.80343628,Out,NA,-68.80343628,
0,7970,000000190718.jpg,car,horse,0.994906843,-73.59555054,Out,NA,-73.59555054,
0,7971,000000564483.jpg,dog,airplane,0.988386333,-60.22770691,Out,NA,-60.22770691,
0,7972,000000130517.jpg,car,airplane,0.746372163,-65.64083862,Out,NA,-65.64083862,
0,7973,000000433545.jpg,horse,horse,1,-67.74807739,In,-67.74807739,NA,
0,7974,000000072273.jpg,pizza,airplane,0.64936924,-71.22367859,Out,NA,-71.22367859,
0,7975,000000253491.jpg,book,airplane,0.99943167,-30.68971252,Out,NA,-30.68971252,
0,7976,000000424138.jpg,dog,horse,0.99996233,-54.29804993,Out,NA,-54.29804993,
0,7977,000000097844.jpg,laptop,airplane,0.999691248,-56.24450684,Out,NA,-56.24450684,
0,7978,000000384264.jpg,horse,horse,0.999430478,-23.78955078,In,-23.78955078,NA,
0,7979,000000178798.jpg,cat,airplane,0.999935627,-52.58500671,Out,NA,-52.58500671,
0,7980,000000278414.jpg,zebra,horse,0.999974728,55.3109436,Out,NA,55.3109436,
0,7981,000000277375.jpg,cake,airplane,0.999868274,-74.06822205,Out,NA,-74.06822205,
0,7982,000000506783.jpg,dog,airplane,0.506256461,-64.7624054,Out,NA,-64.7624054,
0,7983,000000260110.jpg,pizza,airplane,0.999264657,-60.09423828,Out,NA,-60.09423828,
0,7984,000000202912.jpg,dog,airplane,0.948647916,-52.52186584,Out,NA,-52.52186584,
0,7985,000000474155.jpg,cake,airplane,0.884886563,-59.68197632,Out,NA,-59.68197632,
0,7986,000000422563.jpg,car,horse,0.567800879,62.70140076,Out,NA,62.70140076,
0,7987,000000146121.jpg,cake,horse,0.578187048,-23.87110901,Out,NA,-23.87110901,
0,7988,000000293944.jpg,book,horse,0.998035133,-21.17030334,Out,NA,-21.17030334,
0,7989,000000293124.jpg,pizza,airplane,0.999470532,-97.55302429,Out,NA,-97.55302429,
0,7990,000000269538.jpg,horse,horse,1,-31.58813477,In,-31.58813477,NA,
0,7991,000000059046.jpg,car,airplane,0.999267399,-10.64997864,Out,NA,-10.64997864,
0,7992,000000007762.jpg,book,horse,0.996143699,-52.78781128,Out,NA,-52.78781128,
0,7993,000000473137.jpg,laptop,airplane,0.99607712,-44.47154236,Out,NA,-44.47154236,
0,7994,000000223146.jpg,car,horse,1,76.18814087,Out,NA,76.18814087,
0,7995,000000073536.jpg,pizza,horse,0.999998331,-108.7203979,Out,NA,-108.7203979,
0,7996,000000129843.jpg,cake,airplane,0.855538666,-77.06401062,Out,NA,-77.06401062,
0,7997,000000146398.jpg,dog,horse,0.999258101,-92.55477905,Out,NA,-92.55477905,
0,7998,000000113861.jpg,pizza,airplane,0.999762237,-83.06034851,Out,NA,-83.06034851,
0,7999,000000327505.jpg,cake,airplane,0.938806176,-36.29608154,Out,NA,-36.29608154,
0,8000,000000289813.jpg,car,horse,0.848812461,-105.6603088,Out,NA,-105.6603088,
0,8001,000000261453.jpg,book,airplane,0.99999094,-15.16326904,Out,NA,-15.16326904,
0,8002,000000524255.jpg,horse,horse,0.999998808,-73.31185913,In,-73.31185913,NA,
0,8003,000000359574.jpg,cat,horse,0.997294128,-79.0921936,Out,NA,-79.0921936,
0,8004,000000409489.jpg,cat,horse,0.998692214,-60.20553589,Out,NA,-60.20553589,
0,8005,000000170366.jpg,book,airplane,1,-69.03111267,Out,NA,-69.03111267,
0,8006,000000229342.jpg,cat,airplane,0.999847531,-84.24186707,Out,NA,-84.24186707,
0,8007,000000114226.jpg,laptop,airplane,0.999994993,-66.85914612,Out,NA,-66.85914612,
0,8008,000000024404.jpg,zebra,horse,0.999737918,52.13497925,Out,NA,52.13497925,
0,8009,000000093232.jpg,car,airplane,1,13.52503967,Out,NA,13.52503967,
0,8010,000000387759.jpg,car,airplane,0.999972701,-44.94647217,Out,NA,-44.94647217,
0,8011,000000420425.jpg,car,airplane,1,-72.9377594,Out,NA,-72.9377594,
0,8012,000000454565.jpg,car,airplane,0.999997854,114.5083008,Out,NA,114.5083008,
0,8013,000000022757.jpg,laptop,airplane,0.999836087,-102.7171478,Out,NA,-102.7171478,
0,8014,000000318174.jpg,laptop,airplane,0.999995351,-41.62168884,Out,NA,-41.62168884,
0,8015,000000432276.jpg,dog,airplane,0.999728262,-86.21598816,Out,NA,-86.21598816,
0,8016,000000096894.jpg,car,airplane,0.99999845,-7.395446777,Out,NA,-7.395446777,
0,8017,000000228418.jpg,book,horse,1,-35.87109375,Out,NA,-35.87109375,
0,8018,000000454172.jpg,car,horse,0.981035829,-96.30706787,Out,NA,-96.30706787,
0,8019,000000147418.jpg,airplane,airplane,0.999999881,53.95201111,In,53.95201111,NA,
0,8020,000000285607.jpg,airplane,airplane,1,-8.411956787,In,-8.411956787,NA,
0,8021,000000186508.jpg,airplane,airplane,0.999998689,114.8355865,In,114.8355865,NA,
0,8022,000000419384.jpg,car,airplane,1,-21.6787262,Out,NA,-21.6787262,
0,8023,000000485683.jpg,car,airplane,0.993852019,-81.06694031,Out,NA,-81.06694031,
0,8024,000000163220.jpg,horse,horse,0.999999881,100.8797989,In,100.8797989,NA,
0,8025,000000028115.jpg,car,horse,0.914820969,-24.99165344,Out,NA,-24.99165344,
0,8026,000000324643.jpg,car,airplane,0.999999762,-7.99609375,Out,NA,-7.99609375,
0,8027,000000538821.jpg,cake,horse,0.999984741,-84.98193359,Out,NA,-84.98193359,
0,8028,000000522820.jpg,airplane,airplane,0.999997497,102.9801941,In,102.9801941,NA,
0,8029,000000202767.jpg,pizza,airplane,0.999939203,-81.96064758,Out,NA,-81.96064758,
0,8030,000000255418.jpg,car,horse,1,-41.22361755,Out,NA,-41.22361755,
0,8031,000000039499.jpg,book,airplane,0.999717414,4.387863159,Out,NA,4.387863159,
0,8032,000000548725.jpg,cat,horse,0.999981046,-87.66131592,Out,NA,-87.66131592,
0,8033,000000064186.jpg,laptop,airplane,0.99997282,-18.89085388,Out,NA,-18.89085388,
0,8034,000000498768.jpg,book,airplane,0.999972463,-4.30305481,Out,NA,-4.30305481,
0,8035,000000088899.jpg,dog,airplane,0.980988681,-76.13612366,Out,NA,-76.13612366,
0,8036,000000375004.jpg,book,horse,0.704049885,-73.00549316,Out,NA,-73.00549316,
0,8037,000000031451.jpg,horse,horse,0.996836901,-10.70561218,In,-10.70561218,NA,
0,8038,000000515684.jpg,airplane,airplane,1,-72.62767029,In,-72.62767029,NA,
0,8039,000000243912.jpg,laptop,airplane,0.97810328,-104.4474335,Out,NA,-104.4474335,
0,8040,000000187577.jpg,cake,horse,0.998983681,-95.87139893,Out,NA,-95.87139893,
0,8041,000000366643.jpg,book,airplane,0.632351577,-58.63963318,Out,NA,-58.63963318,
0,8042,000000065262.jpg,airplane,airplane,0.999999404,75.6264801,In,75.6264801,NA,
0,8043,000000555669.jpg,dog,horse,0.999997377,-76.44732666,Out,NA,-76.44732666,
0,8044,000000400569.jpg,dog,horse,0.999974489,44.50367737,Out,NA,44.50367737,
0,8045,000000095812.jpg,car,airplane,0.951477289,-79.84465027,Out,NA,-79.84465027,
0,8046,000000162848.jpg,laptop,horse,0.638708055,-39.85650635,Out,NA,-39.85650635,
0,8047,000000473929.jpg,zebra,horse,0.999250948,77.49769592,Out,NA,77.49769592,
0,8048,000000031773.jpg,laptop,airplane,0.999992728,-31.55438232,Out,NA,-31.55438232,
0,8049,000000324275.jpg,car,airplane,0.719520152,-25.2950592,Out,NA,-25.2950592,
0,8050,000000228914.jpg,horse,horse,1,-33.10455322,In,-33.10455322,NA,
0,8051,000000031470.jpg,horse,horse,0.99999249,-61.63482666,In,-61.63482666,NA,
0,8052,000000473320.jpg,book,airplane,0.741865337,-71.02528381,Out,NA,-71.02528381,
0,8053,000000458166.jpg,cat,horse,0.950273633,-117.5291748,Out,NA,-117.5291748,
0,8054,000000515803.jpg,book,airplane,0.999716461,-40.15028381,Out,NA,-40.15028381,
0,8055,000000243912.jpg,dog,airplane,0.97810328,-104.285965,Out,NA,-104.285965,
0,8056,000000343204.jpg,book,airplane,0.99999249,-32.41273499,Out,NA,-32.41273499,
0,8057,000000489358.jpg,car,airplane,0.999618649,-37.52494812,Out,NA,-37.52494812,
0,8058,000000351930.jpg,airplane,airplane,1,57.66664124,In,57.66664124,NA,
0,8059,000000383090.jpg,book,horse,0.999402404,-92.79872131,Out,NA,-92.79872131,
0,8060,000000539941.jpg,pizza,airplane,0.615666926,-98.92558289,Out,NA,-98.92558289,
0,8061,000000454928.jpg,car,airplane,0.999449909,-83.64967346,Out,NA,-83.64967346,
0,8062,000000060814.jpg,car,airplane,0.999999881,-49.52108765,Out,NA,-49.52108765,
0,8063,000000062337.jpg,car,horse,0.999994516,94.11148834,Out,NA,94.11148834,
0,8064,000000522338.jpg,car,airplane,0.997358263,-125.3558502,Out,NA,-125.3558502,
0,8065,000000006189.jpg,pizza,airplane,0.956665993,-77.0478363,Out,NA,-77.0478363,
0,8066,000000024002.jpg,dog,horse,0.999997973,-99.6484375,Out,NA,-99.6484375,
0,8067,000000007414.jpg,dog,horse,1,-67.1192627,Out,NA,-67.1192627,
0,8068,000000120971.jpg,cake,horse,0.980247378,-100.0922852,Out,NA,-100.0922852,
0,8069,000000106411.jpg,laptop,airplane,0.999885201,-48.87002563,Out,NA,-48.87002563,
0,8070,000000450991.jpg,car,airplane,0.704949617,-44.95024109,Out,NA,-44.95024109,
0,8071,000000061897.jpg,car,horse,0.982887089,-62.7255249,Out,NA,-62.7255249,
0,8072,000000317891.jpg,book,airplane,0.954306066,-46.83364868,Out,NA,-46.83364868,
0,8073,000000129068.jpg,laptop,airplane,0.549027443,-97.81370544,Out,NA,-97.81370544,
0,8074,000000482789.jpg,dog,airplane,0.814022362,-64.44261169,Out,NA,-64.44261169,
0,8075,000000080518.jpg,airplane,airplane,0.99999845,101.1316833,In,101.1316833,NA,
0,8076,000000433605.jpg,book,airplane,0.999999881,-68.17448425,Out,NA,-68.17448425,
0,8077,000000355774.jpg,car,airplane,1,-81.30201721,Out,NA,-81.30201721,
0,8078,000000188120.jpg,dog,airplane,0.999068201,-49.68107605,Out,NA,-49.68107605,
0,8079,000000556983.jpg,cat,horse,0.980467141,-98.5065918,Out,NA,-98.5065918,
0,8080,000000556703.jpg,pizza,airplane,0.984250546,-83.0486908,Out,NA,-83.0486908,
0,8081,000000491000.jpg,car,horse,1,-50.24536133,Out,NA,-50.24536133,
0,8082,000000163185.jpg,laptop,airplane,0.99999547,-29.49327087,Out,NA,-29.49327087,
0,8083,000000253887.jpg,cake,airplane,0.997702777,-71.88475037,Out,NA,-71.88475037,
0,8084,000000546928.jpg,pizza,airplane,0.635330796,-74.68937683,Out,NA,-74.68937683,
0,8085,000000425746.jpg,car,airplane,0.999736011,-37.7585144,Out,NA,-37.7585144,
0,8086,000000293466.jpg,car,horse,1,-89.13070679,Out,NA,-89.13070679,
0,8087,000000122421.jpg,zebra,horse,0.999501705,24.62718201,Out,NA,24.62718201,
0,8088,000000350278.jpg,zebra,horse,0.999425411,75.28292847,Out,NA,75.28292847,
0,8089,000000401144.jpg,cat,airplane,0.996052742,-37.64982605,Out,NA,-37.64982605,
0,8090,000000065245.jpg,car,horse,0.999997973,-40.50881958,Out,NA,-40.50881958,
0,8091,000000261388.jpg,horse,horse,1,62.59238434,In,62.59238434,NA,
0,8092,000000015354.jpg,book,airplane,1,-57.62672424,Out,NA,-57.62672424,
0,8093,000000548824.jpg,car,horse,0.691660762,-25.16345215,Out,NA,-25.16345215,
0,8094,000000389921.jpg,car,airplane,0.995864034,-41.58203125,Out,NA,-41.58203125,
0,8095,000000014804.jpg,book,horse,1,-84.14770508,Out,NA,-84.14770508,
0,8096,000000253177.jpg,horse,horse,0.844651818,-53.60440063,In,-53.60440063,NA,
0,8097,000000089187.jpg,cake,airplane,0.999940872,-38.76464844,Out,NA,-38.76464844,
0,8098,000000359825.jpg,car,horse,1,96.80539703,Out,NA,96.80539703,
0,8099,000000040934.jpg,pizza,airplane,0.982479692,-81.47859192,Out,NA,-81.47859192,
0,8100,000000523473.jpg,dog,horse,1,-79.30387878,Out,NA,-79.30387878,
0,8101,000000335099.jpg,dog,horse,0.909903526,-71.17346191,Out,NA,-71.17346191,
0,8102,000000227947.jpg,dog,horse,0.999824941,-110.1202087,Out,NA,-110.1202087,
0,8103,000000163571.jpg,dog,horse,0.755431294,-42.04983521,Out,NA,-42.04983521,
0,8104,000000113701.jpg,book,horse,0.841985762,-28.08956909,Out,NA,-28.08956909,
0,8105,000000093519.jpg,car,airplane,0.999825895,-93.13929749,Out,NA,-93.13929749,
0,8106,000000121622.jpg,cat,airplane,0.999999523,-37.80967712,Out,NA,-37.80967712,
0,8107,000000327624.jpg,zebra,horse,0.999935508,66.67919159,Out,NA,66.67919159,
0,8108,000000441009.jpg,horse,horse,0.992731154,-38.91546631,In,-38.91546631,NA,
0,8109,000000555905.jpg,book,horse,0.999869585,-22.14373779,Out,NA,-22.14373779,
0,8110,000000522749.jpg,cake,horse,0.677929759,-109.8556213,Out,NA,-109.8556213,
0,8111,000000170525.jpg,airplane,airplane,1,-103.8246918,In,-103.8246918,NA,
0,8112,000000499143.jpg,horse,horse,0.999998927,-52.79629517,In,-52.79629517,NA,
0,8113,000000451594.jpg,car,horse,0.751566947,-18.18817139,Out,NA,-18.18817139,
0,8114,000000261344.jpg,zebra,horse,0.999691606,50.74234009,Out,NA,50.74234009,
0,8115,000000187582.jpg,book,airplane,0.863519371,-87.14549255,Out,NA,-87.14549255,
0,8116,000000523096.jpg,laptop,airplane,0.591449738,-44.7978363,Out,NA,-44.7978363,
0,8117,000000367891.jpg,laptop,airplane,0.999999881,-102.7638397,Out,NA,-102.7638397,
0,8118,000000457599.jpg,pizza,airplane,0.986772358,-88.94059753,Out,NA,-88.94059753,
0,8119,000000122264.jpg,laptop,airplane,0.999990225,-58.02587891,Out,NA,-58.02587891,
0,8120,000000517920.jpg,car,horse,0.999842167,-71.40136719,Out,NA,-71.40136719,
0,8121,000000487064.jpg,car,airplane,0.997712851,-35.98713684,Out,NA,-35.98713684,
0,8122,000000093476.jpg,car,horse,0.585263669,-31.63473511,Out,NA,-31.63473511,
0,8123,000000170118.jpg,laptop,horse,0.999666095,-96.26153564,Out,NA,-96.26153564,
0,8124,000000073560.jpg,pizza,horse,0.686205983,-78.7497406,Out,NA,-78.7497406,
0,8125,000000244197.jpg,laptop,airplane,0.998729765,-61.87722778,Out,NA,-61.87722778,
0,8126,000000039138.jpg,book,airplane,0.999998808,-63.99208069,Out,NA,-63.99208069,
0,8127,000000321679.jpg,car,airplane,0.813365757,-26.68156433,Out,NA,-26.68156433,
0,8128,000000350701.jpg,book,horse,0.994844437,-81.96009827,Out,NA,-81.96009827,
0,8129,000000157926.jpg,car,airplane,0.847588003,-102.0548553,Out,NA,-102.0548553,
0,8130,000000581021.jpg,zebra,horse,0.999649882,93.38774109,Out,NA,93.38774109,
0,8131,000000458640.jpg,airplane,airplane,0.999998093,95.16579437,In,95.16579437,NA,
0,8132,000000466491.jpg,book,airplane,0.699414372,-83.70426941,Out,NA,-83.70426941,
0,8133,000000484289.jpg,car,airplane,0.999999642,-25.80409241,Out,NA,-25.80409241,
0,8134,000000343707.jpg,dog,airplane,0.995355606,-55.84111023,Out,NA,-55.84111023,
0,8135,000000342703.jpg,dog,horse,1,-76.73275757,Out,NA,-76.73275757,
0,8136,000000425412.jpg,car,airplane,0.999997497,-46.92749023,Out,NA,-46.92749023,
0,8137,000000055466.jpg,laptop,airplane,0.999986768,-20.90028381,Out,NA,-20.90028381,
0,8138,000000159954.jpg,car,horse,0.94502914,-5.340255737,Out,NA,-5.340255737,
0,8139,000000113619.jpg,laptop,airplane,0.994564056,-87.87294006,Out,NA,-87.87294006,
0,8140,000000359626.jpg,car,airplane,0.999862432,-29.96794128,Out,NA,-29.96794128,
0,8141,000000422328.jpg,car,horse,1,93.98802948,Out,NA,93.98802948,
0,8142,000000093483.jpg,car,airplane,1,-64.6174469,Out,NA,-64.6174469,
0,8143,000000278411.jpg,laptop,horse,0.949014544,-75.87364197,Out,NA,-75.87364197,
0,8144,000000130759.jpg,pizza,horse,0.999733746,-114.6242371,Out,NA,-114.6242371,
0,8145,000000154057.jpg,cat,horse,0.998726189,-100.7575073,Out,NA,-100.7575073,
0,8146,000000285045.jpg,laptop,horse,1,-45.03186035,Out,NA,-45.03186035,
0,8147,000000548088.jpg,cake,airplane,0.585631073,-89.25352478,Out,NA,-89.25352478,
0,8148,000000061452.jpg,car,horse,0.999999523,99.54198456,Out,NA,99.54198456,
0,8149,000000285882.jpg,laptop,airplane,0.954111695,-95.33738708,Out,NA,-95.33738708,
0,8150,000000391728.jpg,horse,horse,1,-49.79281616,In,-49.79281616,NA,
0,8151,000000124466.jpg,car,airplane,0.99508673,-65.56295776,Out,NA,-65.56295776,
0,8152,000000058281.jpg,car,horse,0.999988556,-43.88543701,Out,NA,-43.88543701,
0,8153,000000047720.jpg,pizza,airplane,0.837846339,-72.90684509,Out,NA,-72.90684509,
0,8154,000000539056.jpg,laptop,airplane,0.99875319,-48.19258118,Out,NA,-48.19258118,
0,8155,000000163571.jpg,car,horse,0.755431294,-45.61477661,Out,NA,-45.61477661,
0,8156,000000518774.jpg,car,horse,0.977577031,-63.87947083,Out,NA,-63.87947083,
0,8157,000000259498.jpg,car,horse,0.987935781,-58.14022827,Out,NA,-58.14022827,
0,8158,000000522909.jpg,cat,airplane,0.999879718,-79.76048279,Out,NA,-79.76048279,
0,8159,000000073445.jpg,horse,horse,0.999999762,60.85894775,In,60.85894775,NA,
0,8160,000000189794.jpg,car,airplane,0.898192704,-35.6849823,Out,NA,-35.6849823,
0,8161,000000022861.jpg,pizza,horse,0.792221844,-78.85855103,Out,NA,-78.85855103,
0,8162,000000031376.jpg,horse,horse,0.999632359,-5.899032593,In,-5.899032593,NA,
0,8163,000000572795.jpg,laptop,airplane,0.999521613,-46.55987549,Out,NA,-46.55987549,
0,8164,000000261240.jpg,laptop,airplane,0.999985933,-55.60472107,Out,NA,-55.60472107,
0,8165,000000515210.jpg,dog,horse,0.703276277,-79.47644043,Out,NA,-79.47644043,
0,8166,000000400039.jpg,book,horse,0.843200505,-47.11473083,Out,NA,-47.11473083,
